index,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntregularprods,mntgoldprods,mnttotal,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,age,customer_days,marital_status,education,response,total_spending,mntwines_share,mntfruits_share,mntmeatproducts_share,mntfishproducts_share,mntsweetproducts_share,mntgoldprods_share,total_purchases,avg_ticket_proxy,web_purchase_share,catalog_purchase_share,store_purchase_share,deal_purchase_share,web_visit_to_purchase_ratio,children_total,family_size_proxy,customer_segment,customer_segment_name
1083,79593,0,0,70,350,60,568,110,133,1076,145,1221,1,5,6,7,2,0,47,2207,Married,Graduation,1,1366,0.2562225475841874,0.043923865300146414,0.4158125915080527,0.08052708638360176,0.09736456808199122,0.1061493411420205,18,75.88888888888889,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.05555555555555555,0.3333333333333333,0,1,0,High-income potential customers
1084,54178,0,1,79,135,9,39,4,0,180,7,187,1,2,2,5,2,0,53,2318,Together,Graduation,0,194,0.6958762886597938,0.04639175257731959,0.20103092783505155,0.020618556701030927,0.0,0.03608247422680412,9,21.555555555555557,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.6666666666666666,1,2,1,Balanced customers
1085,42394,1,0,69,15,2,10,0,1,24,4,28,1,1,0,3,7,0,48,2257,Single,Master,0,32,0.46875,0.0625,0.3125,0.0,0.03125,0.125,4,8.0,0.25,0.0,0.75,0.25,3.5,1,2,2,Promotion-sensitive customers
1086,23626,1,0,84,27,2,14,0,0,43,0,43,3,3,1,3,5,0,50,2195,Married,PHD,0,43,0.627906976744186,0.046511627906976744,0.32558139534883723,0.0,0.0,0.0,7,6.142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.25,1,2,1,Balanced customers
1087,30096,1,0,30,5,3,11,12,5,27,9,36,1,2,0,3,6,0,37,2197,Married,Graduation,0,45,0.1111111111111111,0.06666666666666667,0.24444444444444444,0.26666666666666666,0.1111111111111111,0.2,5,9.0,0.4,0.0,0.6,0.2,2.0,1,2,2,Promotion-sensitive customers
1088,47916,0,1,72,505,0,26,0,0,456,75,531,5,7,4,6,6,0,60,2743,Widow,Graduation,1,606,0.8333333333333334,0.0,0.0429042904290429,0.0,0.0,0.12376237623762376,17,35.64705882352941,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.29411764705882354,0.75,1,2,1,Balanced customers
1089,51813,1,1,37,51,2,7,0,1,59,2,61,2,2,0,3,7,0,48,2603,Divorced,Graduation,0,63,0.8095238095238095,0.031746031746031744,0.1111111111111111,0.0,0.015873015873015872,0.031746031746031744,5,12.6,0.4,0.0,0.6,0.4,2.3333333333333335,2,3,1,Balanced customers
1090,78497,0,0,44,207,26,447,75,0,532,223,755,1,5,7,12,2,0,69,2369,Married,2n Cycle,1,978,0.2116564417177914,0.026584867075664622,0.4570552147239264,0.07668711656441718,0.0,0.2280163599182004,24,40.75,0.20833333333333334,0.2916666666666667,0.5,0.041666666666666664,0.3333333333333333,0,1,0,High-income potential customers
1091,50150,0,0,32,135,46,92,65,61,388,11,399,2,5,2,7,5,0,37,2533,Married,PHD,0,410,0.32926829268292684,0.11219512195121951,0.22439024390243903,0.15853658536585366,0.14878048780487804,0.026829268292682926,14,29.285714285714285,0.35714285714285715,0.14285714285714285,0.5,0.14285714285714285,0.8333333333333334,0,1,2,Promotion-sensitive customers
1092,47823,0,1,0,53,1,5,2,1,52,10,62,2,2,0,3,8,0,60,2500,Single,2n Cycle,0,72,0.7361111111111112,0.013888888888888888,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.1388888888888889,5,14.4,0.4,0.0,0.6,0.4,2.6666666666666665,1,2,1,Balanced customers
1093,34554,0,1,43,41,1,6,2,0,45,5,50,2,2,0,3,6,0,61,2250,Single,PHD,0,55,0.7454545454545455,0.01818181818181818,0.10909090909090909,0.03636363636363636,0.0,0.09090909090909091,5,11.0,0.4,0.0,0.6,0.4,2.0,1,2,1,Balanced customers
1094,85693,0,1,59,386,172,183,185,132,947,111,1058,2,9,5,11,5,0,41,2594,Together,Graduation,0,1169,0.330196749358426,0.14713430282292558,0.15654405474764757,0.15825491873396064,0.11291702309666382,0.0949529512403764,25,46.76,0.36,0.2,0.44,0.08,0.5,1,2,0,High-income potential customers
1095,65846,0,0,68,562,81,276,80,40,958,81,1039,1,6,3,6,4,0,75,2567,Married,PHD,0,1120,0.5017857142857143,0.07232142857142858,0.24642857142857144,0.07142857142857142,0.03571428571428571,0.07232142857142858,15,74.66666666666667,0.4,0.2,0.4,0.06666666666666667,0.5714285714285714,0,1,0,High-income potential customers
1096,87195,0,0,35,217,76,690,50,26,1021,38,1059,1,3,11,5,1,0,61,2211,Married,Graduation,0,1097,0.19781221513217867,0.06927985414767548,0.6289881494986327,0.04557885141294439,0.023701002734731084,0.03463992707383774,19,57.73684210526316,0.15789473684210525,0.5789473684210527,0.2631578947368421,0.05263157894736842,0.25,0,1,0,High-income potential customers
1097,24594,1,0,94,1,3,6,10,0,11,9,20,1,1,0,3,5,0,41,2360,Together,Basic,0,29,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.3448275862068966,0.0,0.3103448275862069,4,7.25,0.25,0.0,0.75,0.25,2.5,1,2,2,Promotion-sensitive customers
1098,49096,1,1,15,144,1,32,2,1,173,7,180,4,4,1,4,7,0,56,2437,Married,Graduation,0,187,0.7700534759358288,0.0053475935828877,0.1711229946524064,0.0106951871657754,0.0053475935828877,0.0374331550802139,9,20.77777777777778,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.4,2,3,1,Balanced customers
1099,52413,0,2,56,295,106,271,75,98,780,65,845,4,6,4,12,6,0,51,2671,Married,Graduation,0,910,0.3241758241758242,0.11648351648351649,0.2978021978021978,0.08241758241758242,0.1076923076923077,0.07142857142857142,22,41.36363636363637,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.8571428571428571,2,3,1,Balanced customers
1100,38557,1,0,17,76,3,31,4,4,91,27,118,2,3,1,3,7,0,42,2716,Single,Graduation,0,145,0.5241379310344828,0.020689655172413793,0.21379310344827587,0.027586206896551724,0.027586206896551724,0.18620689655172415,7,20.714285714285715,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,1.75,1,2,1,Balanced customers
1101,89058,0,0,18,454,194,106,31,22,764,43,807,1,5,4,4,2,0,60,2728,Married,Master,0,850,0.5341176470588235,0.22823529411764706,0.12470588235294118,0.036470588235294116,0.02588235294117647,0.05058823529411765,13,65.38461538461539,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.3333333333333333,0,1,0,High-income potential customers
1102,77298,0,1,46,425,115,292,23,35,811,79,890,1,6,6,11,3,0,41,2398,Together,Graduation,0,969,0.43859649122807015,0.11867905056759546,0.3013415892672859,0.023735810113519093,0.03611971104231166,0.08152734778121776,23,42.130434782608695,0.2608695652173913,0.2608695652173913,0.4782608695652174,0.043478260869565216,0.42857142857142855,1,2,0,High-income potential customers
1103,68126,0,0,40,1332,17,311,23,51,1648,86,1734,1,7,4,5,9,0,29,2755,Single,PHD,1,1820,0.7318681318681318,0.00934065934065934,0.17087912087912088,0.012637362637362638,0.028021978021978023,0.04725274725274725,16,113.75,0.4375,0.25,0.3125,0.0625,1.125,0,1,0,High-income potential customers
1104,57288,0,1,27,527,0,21,0,0,488,60,548,3,8,1,8,6,0,57,2163,Together,Master,1,608,0.8667763157894737,0.0,0.03453947368421053,0.0,0.0,0.09868421052631579,17,35.76470588235294,0.47058823529411764,0.058823529411764705,0.47058823529411764,0.17647058823529413,0.6666666666666666,1,2,1,Balanced customers
1105,86037,0,0,95,490,44,125,29,20,686,22,708,1,6,7,11,3,0,29,2702,Single,Graduation,1,730,0.6712328767123288,0.06027397260273973,0.17123287671232876,0.03972602739726028,0.0273972602739726,0.030136986301369864,24,30.416666666666668,0.25,0.2916666666666667,0.4583333333333333,0.041666666666666664,0.42857142857142855,0,1,0,High-income potential customers
1106,43974,1,0,19,378,0,101,0,0,407,72,479,5,6,4,6,7,0,40,2723,Married,PHD,0,551,0.6860254083484574,0.0,0.18330308529945555,0.0,0.0,0.1306715063520871,16,34.4375,0.375,0.25,0.375,0.3125,1.0,1,2,1,Balanced customers
1107,50785,1,1,27,64,1,21,0,1,60,27,87,2,2,1,3,6,0,58,2451,Single,Graduation,0,114,0.5614035087719298,0.008771929824561403,0.18421052631578946,0.0,0.008771929824561403,0.23684210526315788,6,19.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,2.0,2,3,1,Balanced customers
1108,90765,0,0,25,547,99,812,151,82,1658,33,1691,0,4,6,5,1,0,50,2315,Married,Graduation,1,1724,0.31728538283062646,0.0574245939675174,0.4709976798143852,0.08758700696055685,0.04756380510440835,0.0191415313225058,15,114.93333333333334,0.26666666666666666,0.4,0.3333333333333333,0.0,0.2,0,1,0,High-income potential customers
1109,36550,1,0,74,47,90,94,123,103,337,120,457,5,9,1,5,9,0,42,2654,Married,2n Cycle,0,577,0.08145580589254767,0.1559792027729636,0.16291161178509533,0.21317157712305027,0.17850953206239167,0.20797227036395147,15,38.46666666666667,0.6,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.9,1,2,2,Promotion-sensitive customers
1110,30753,1,1,85,12,5,25,0,9,21,30,51,2,1,1,3,5,0,53,2512,Together,2n Cycle,0,81,0.14814814814814814,0.06172839506172839,0.30864197530864196,0.0,0.1111111111111111,0.37037037037037035,5,16.2,0.2,0.2,0.6,0.4,2.5,2,3,2,Promotion-sensitive customers
1111,21918,1,0,37,1,6,7,11,5,27,3,30,2,2,0,3,6,0,51,2386,Together,Graduation,0,33,0.030303030303030304,0.18181818181818182,0.21212121212121213,0.3333333333333333,0.15151515151515152,0.09090909090909091,5,6.6,0.4,0.0,0.6,0.4,2.0,1,2,2,Promotion-sensitive customers
1112,56129,0,1,65,320,48,133,39,72,564,48,612,4,6,2,10,4,0,67,2533,Together,Master,0,660,0.48484848484848486,0.07272727272727272,0.2015151515151515,0.05909090909090909,0.10909090909090909,0.07272727272727272,18,36.666666666666664,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.5714285714285714,1,2,1,Balanced customers
1113,32557,1,0,13,34,3,29,0,4,60,10,70,3,2,1,3,5,0,53,2284,Single,Master,0,80,0.425,0.0375,0.3625,0.0,0.05,0.125,6,13.333333333333334,0.3333333333333333,0.16666666666666666,0.5,0.5,1.6666666666666667,1,2,1,Balanced customers
1114,19510,2,0,63,9,0,7,3,4,16,7,23,2,1,0,3,7,0,35,2457,Married,Master,0,30,0.3,0.0,0.23333333333333334,0.1,0.13333333333333333,0.23333333333333334,4,7.5,0.25,0.0,0.75,0.5,3.5,2,3,2,Promotion-sensitive customers
1115,30992,1,0,83,17,0,14,7,3,39,2,41,1,1,0,3,7,0,44,2592,Divorced,Graduation,0,43,0.3953488372093023,0.0,0.32558139534883723,0.16279069767441862,0.06976744186046512,0.046511627906976744,4,10.75,0.25,0.0,0.75,0.25,3.5,1,2,2,Promotion-sensitive customers
1116,101970,0,0,69,722,27,102,44,72,799,168,967,0,6,8,13,2,0,37,2633,Single,Graduation,1,1135,0.6361233480176212,0.02378854625550661,0.08986784140969163,0.038766519823788544,0.06343612334801763,0.14801762114537445,27,42.03703703703704,0.2222222222222222,0.2962962962962963,0.48148148148148145,0.0,0.2857142857142857,0,1,0,High-income potential customers
1117,71488,0,0,87,162,33,124,40,28,215,172,387,2,3,4,7,1,0,55,2655,Together,2n Cycle,0,559,0.2898032200357782,0.059033989266547404,0.22182468694096602,0.07155635062611806,0.05008944543828265,0.3076923076923077,14,39.92857142857143,0.21428571428571427,0.2857142857142857,0.5,0.14285714285714285,0.25,0,1,0,High-income potential customers
1118,79607,0,0,37,450,133,951,173,0,1491,216,1707,1,3,6,6,1,0,36,2593,Single,Graduation,0,1923,0.23400936037441497,0.06916276651066043,0.49453978159126366,0.08996359854394176,0.0,0.11232449297971919,15,128.2,0.2,0.4,0.4,0.06666666666666667,0.25,0,1,0,High-income potential customers
1119,54348,1,1,51,70,0,16,0,0,82,4,86,2,2,0,4,6,0,67,2180,Married,Master,0,90,0.7777777777777778,0.0,0.17777777777777778,0.0,0.0,0.044444444444444446,6,15.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,2.0,2,3,1,Balanced customers
1120,77376,1,1,72,492,19,110,16,12,637,12,649,4,6,3,10,4,0,64,2209,Together,PHD,0,661,0.7443267776096822,0.028744326777609682,0.1664145234493192,0.024205748865355523,0.018154311649016642,0.018154311649016642,19,34.78947368421053,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.21052631578947367,0.5714285714285714,2,3,1,Balanced customers
1121,62998,0,1,10,120,58,73,65,89,347,58,405,5,5,4,5,5,0,68,2431,Married,Graduation,0,463,0.2591792656587473,0.12526997840172785,0.15766738660907129,0.14038876889848811,0.19222462203023757,0.12526997840172785,14,33.07142857142857,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.8333333333333334,1,2,0,High-income potential customers
1122,61331,1,1,42,534,5,47,0,5,550,41,591,5,11,1,6,8,0,62,2635,Single,Master,0,632,0.8449367088607594,0.007911392405063292,0.07436708860759493,0.0,0.007911392405063292,0.06487341772151899,18,35.111111111111114,0.6111111111111112,0.05555555555555555,0.3333333333333333,0.2777777777777778,0.6666666666666666,2,3,1,Balanced customers
1123,73448,0,0,10,236,106,189,23,41,465,130,595,1,7,2,9,4,0,51,2298,Married,Graduation,0,725,0.3255172413793103,0.14620689655172414,0.26068965517241377,0.031724137931034485,0.05655172413793103,0.1793103448275862,18,40.27777777777778,0.3888888888888889,0.1111111111111111,0.5,0.05555555555555555,0.5,0,1,0,High-income potential customers
1124,41551,1,1,51,220,0,33,3,0,233,23,256,5,5,1,5,8,0,56,2478,Married,PHD,0,279,0.7885304659498208,0.0,0.11827956989247312,0.010752688172043012,0.0,0.08243727598566308,11,25.363636363636363,0.45454545454545453,0.09090909090909091,0.45454545454545453,0.45454545454545453,1.3333333333333333,2,3,1,Balanced customers
1125,62981,0,0,21,796,14,590,38,44,1482,0,1482,1,4,5,13,3,0,53,2628,Together,PHD,1,1482,0.5371120107962213,0.009446693657219974,0.398110661268556,0.02564102564102564,0.029689608636977057,0.0,22,67.36363636363636,0.18181818181818182,0.22727272727272727,0.5909090909090909,0.045454545454545456,0.6,0,1,0,High-income potential customers
1126,9548,1,0,31,0,1,3,10,6,11,9,20,2,1,0,3,8,0,44,2849,Divorced,Basic,0,29,0.0,0.034482758620689655,0.10344827586206896,0.3448275862068966,0.20689655172413793,0.3103448275862069,4,7.25,0.25,0.0,0.75,0.5,4.0,1,2,2,Promotion-sensitive customers
1127,33762,2,1,61,53,1,34,2,0,74,16,90,3,2,2,2,8,0,61,2516,Married,PHD,0,106,0.5,0.009433962264150943,0.32075471698113206,0.018867924528301886,0.0,0.1509433962264151,6,17.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,2.6666666666666665,3,4,1,Balanced customers
1128,35860,1,1,37,15,0,8,4,2,9,20,29,2,1,1,2,5,0,47,2200,Single,PHD,1,49,0.30612244897959184,0.0,0.16326530612244897,0.08163265306122448,0.04081632653061224,0.40816326530612246,4,12.25,0.25,0.25,0.5,0.5,2.5,2,3,2,Promotion-sensitive customers
1129,36921,1,1,74,17,1,12,3,1,30,4,34,2,2,0,3,7,0,55,2495,Divorced,PHD,0,38,0.4473684210526316,0.02631578947368421,0.3157894736842105,0.07894736842105263,0.02631578947368421,0.10526315789473684,5,7.6,0.4,0.0,0.6,0.4,2.3333333333333335,2,3,1,Balanced customers
1130,92859,0,0,46,962,61,921,52,61,2037,20,2057,1,5,4,12,2,0,28,2777,Single,Master,0,2077,0.4631680308136736,0.029369282619162253,0.44342802118440056,0.025036109773712085,0.029369282619162253,0.009629272989889264,21,98.9047619047619,0.23809523809523808,0.19047619047619047,0.5714285714285714,0.047619047619047616,0.3333333333333333,0,1,0,High-income potential customers
1131,65104,0,1,4,738,0,232,13,20,953,50,1003,2,3,5,7,7,0,44,2386,Together,Master,0,1053,0.7008547008547008,0.0,0.22032288698955366,0.012345679012345678,0.01899335232668566,0.04748338081671415,15,70.2,0.2,0.3333333333333333,0.4666666666666667,0.13333333333333333,1.75,1,2,0,High-income potential customers
1132,86111,0,0,73,399,28,756,36,40,1133,126,1259,1,5,7,10,2,0,58,2595,Married,Graduation,0,1385,0.28808664259927796,0.020216606498194945,0.5458483754512635,0.025992779783393503,0.02888086642599278,0.09097472924187726,22,62.95454545454545,0.22727272727272727,0.3181818181818182,0.45454545454545453,0.045454545454545456,0.3333333333333333,0,1,0,High-income potential customers
1133,68352,0,1,47,614,16,132,43,33,805,33,838,3,8,5,9,6,0,46,2464,Single,PHD,0,871,0.7049368541905855,0.018369690011481057,0.1515499425947187,0.04936854190585534,0.03788748564867968,0.03788748564867968,22,39.59090909090909,0.36363636363636365,0.22727272727272727,0.4090909090909091,0.13636363636363635,0.6666666666666666,1,2,0,High-income potential customers
1134,41883,1,0,13,32,34,41,73,16,80,116,196,3,4,2,3,7,0,32,2626,Together,Graduation,0,312,0.10256410256410256,0.10897435897435898,0.13141025641025642,0.23397435897435898,0.05128205128205128,0.3717948717948718,9,34.666666666666664,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.4,1,2,2,Promotion-sensitive customers
1135,59809,0,2,36,598,16,141,32,41,779,49,828,3,3,3,6,8,0,44,2778,Married,Graduation,0,877,0.6818700114025086,0.018244013683010263,0.16077537058152794,0.036488027366020526,0.046750285062713795,0.055872291904218926,12,73.08333333333333,0.25,0.25,0.5,0.25,2.0,2,3,1,Balanced customers
1136,23957,1,0,47,2,1,18,20,11,36,16,52,1,2,0,3,6,0,45,2768,Married,Graduation,0,68,0.029411764705882353,0.014705882352941176,0.2647058823529412,0.29411764705882354,0.16176470588235295,0.23529411764705882,5,13.6,0.4,0.0,0.6,0.2,2.0,1,2,2,Promotion-sensitive customers
1137,38547,1,0,49,6,1,10,0,1,14,4,18,1,1,0,2,8,1,39,2464,Together,Graduation,0,22,0.2727272727272727,0.045454545454545456,0.45454545454545453,0.0,0.045454545454545456,0.18181818181818182,3,7.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,1,2,2,Promotion-sensitive customers
1138,35688,2,1,94,73,3,90,12,1,147,32,179,7,4,1,4,8,0,47,2835,Married,2n Cycle,0,211,0.3459715639810427,0.014218009478672985,0.4265402843601896,0.05687203791469194,0.004739336492890996,0.15165876777251186,9,23.444444444444443,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.7777777777777778,1.6,3,4,1,Balanced customers
1139,49605,0,0,65,42,16,29,12,20,111,8,119,1,2,1,4,3,0,54,2167,Married,Master,0,127,0.33070866141732286,0.12598425196850394,0.2283464566929134,0.09448818897637795,0.15748031496062992,0.06299212598425197,7,18.142857142857142,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.0,0,1,2,Promotion-sensitive customers
1140,59354,0,2,59,295,21,78,39,13,433,13,446,1,4,4,7,3,0,67,2225,Married,Master,0,459,0.6427015250544662,0.0457516339869281,0.16993464052287582,0.08496732026143791,0.02832244008714597,0.02832244008714597,15,30.6,0.26666666666666666,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.6,2,3,1,Balanced customers
1141,65747,0,1,96,346,17,48,23,13,434,13,447,4,8,1,6,6,0,51,2273,Married,Graduation,1,460,0.7521739130434782,0.03695652173913044,0.10434782608695652,0.05,0.02826086956521739,0.02826086956521739,15,30.666666666666668,0.5333333333333333,0.06666666666666667,0.4,0.26666666666666666,0.6666666666666666,1,2,1,Balanced customers
1142,46344,0,1,28,233,20,57,8,20,247,91,338,4,7,1,5,7,0,48,2721,Together,2n Cycle,0,429,0.5431235431235432,0.046620046620046623,0.13286713286713286,0.018648018648018648,0.046620046620046623,0.21212121212121213,13,33.0,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.875,1,2,1,Balanced customers
1143,34176,1,0,12,5,7,24,19,14,49,20,69,4,3,0,4,6,0,32,2207,Single,Graduation,0,89,0.056179775280898875,0.07865168539325842,0.2696629213483146,0.21348314606741572,0.15730337078651685,0.2247191011235955,7,12.714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714,1.5,1,2,2,Promotion-sensitive customers
1144,61010,0,1,57,888,0,57,0,0,869,76,945,2,8,5,11,5,0,68,2787,Together,PHD,0,1021,0.8697355533790402,0.0,0.05582761998041136,0.0,0.0,0.07443682664054849,24,42.541666666666664,0.3333333333333333,0.20833333333333334,0.4583333333333333,0.08333333333333333,0.5555555555555556,1,2,1,Balanced customers
1145,69372,0,0,10,997,26,269,34,13,1297,42,1339,1,10,4,6,4,0,71,2654,Together,Graduation,1,1381,0.721940622737147,0.01882693700217234,0.1947863866763215,0.024619840695148443,0.00941346850108617,0.03041274438812455,20,69.05,0.5,0.2,0.3,0.05,0.36363636363636365,0,1,0,High-income potential customers
1146,49967,0,1,4,212,6,69,4,12,300,3,303,3,6,1,5,7,0,62,2515,Single,Graduation,0,306,0.6928104575163399,0.0196078431372549,0.22549019607843138,0.013071895424836602,0.0392156862745098,0.00980392156862745,12,25.5,0.5,0.08333333333333333,0.4166666666666667,0.25,1.0,1,2,1,Balanced customers
1147,60199,1,2,49,8,1,7,2,0,18,0,18,1,0,0,3,4,0,42,2449,Single,Graduation,0,18,0.4444444444444444,0.05555555555555555,0.3888888888888889,0.1111111111111111,0.0,0.0,3,6.0,0.0,0.0,1.0,0.3333333333333333,4.0,3,4,1,Balanced customers
